1i	effect	0.9993911422011375	cause	6.088577988624707E-4
1j	effect	0.5797762732892232	cause	0.4202237267107768
2i	effect	0.9993911422011375	cause	6.088577988624707E-4
2j	effect	0.5797762732892232	cause	0.4202237267107768
3i	effect	0.9993911422011375	cause	6.088577988624707E-4
3j	effect	0.5797762732892232	cause	0.4202237267107768
4i	effect	0.9993911422011375	cause	6.088577988624707E-4
4j	effect	0.5797762732892232	cause	0.4202237267107768
5i	effect	0.9993911422011375	cause	6.088577988624707E-4
5j	effect	0.9999999999976206	cause	2.379435890527082E-12
6i	effect	0.9993911422011375	cause	6.088577988624707E-4
6j	effect	0.5797762732892232	cause	0.4202237267107768
7i	effect	0.9993911422011375	cause	6.088577988624707E-4
7j	effect	0.9999999999999998	cause	2.814880331873188E-16
8i	effect	0.9993911422011375	cause	6.088577988624707E-4
8j	effect	0.5797762732892232	cause	0.4202237267107768
9i	effect	0.9993911422011375	cause	6.088577988624707E-4
9j	effect	0.5797762732892232	cause	0.4202237267107768
10i	effect	0.9993911422011375	cause	6.088577988624707E-4
10j	effect	0.08752954938600782	cause	0.9124704506139921
11i	effect	0.9993911422011375	cause	6.088577988624707E-4
11j	effect	0.08752954938600782	cause	0.9124704506139921
12i	effect	0.9993911422011375	cause	6.088577988624707E-4
12j	effect	0.05341306130417966	cause	0.9465869386958203
13i	effect	0.9993911422011375	cause	6.088577988624707E-4
13j	effect	0.020105231342908602	cause	0.9798947686570914
14i	effect	0.9993911422011375	cause	6.088577988624707E-4
14j	effect	0.69444760417875	cause	0.30555239582125
15i	effect	0.9993911422011375	cause	6.088577988624707E-4
15j	effect	0.5797762732892232	cause	0.4202237267107768
16i	effect	0.9993911422011375	cause	6.088577988624707E-4
16j	effect	0.5797762732892232	cause	0.4202237267107768
17i	effect	0.9993911422011375	cause	6.088577988624707E-4
17j	effect	0.5797762732892232	cause	0.4202237267107768
18i	effect	0.9993911422011375	cause	6.088577988624707E-4
18j	effect	0.9930602162348989	cause	0.006939783765101077
19i	effect	0.9993911422011375	cause	6.088577988624707E-4
19j	effect	0.6317986871006749	cause	0.36820131289932506
20i	effect	0.9993911422011375	cause	6.088577988624707E-4
20j	effect	0.6317986871006749	cause	0.36820131289932506
21i	effect	0.9993911422011375	cause	6.088577988624707E-4
21j	effect	0.6317986871006749	cause	0.36820131289932506
