1	causal	0.3335976038821547	non-causal	0.6664023961178452
2	causal	0.02734205302719451	non-causal	0.9726579469728054
3	causal	0.1935563813631877	non-causal	0.8064436186368122
4	causal	0.16621573601580764	non-causal	0.8337842639841924
5	causal	0.6122379034774489	non-causal	0.38776209652255106
6	causal	0.3335976038821547	non-causal	0.6664023961178452
7	causal	0.06870836739974542	non-causal	0.9312916326002545
8	causal	0.10230238519950231	non-causal	0.8976976148004976
9	causal	0.3269879047957947	non-causal	0.6730120952042052
10	causal	0.4972814278622207	non-causal	0.5027185721377793
11	causal	0.4972814278622207	non-causal	0.5027185721377793
12	causal	0.4199963008397589	non-causal	0.580003699160241
13	causal	0.6664261423564518	non-causal	0.3335738576435481
14	causal	0.5316024147563903	non-causal	0.4683975852436097
15	causal	0.3335976038821547	non-causal	0.6664023961178452
16	causal	0.31241606854323745	non-causal	0.6875839314567624
17	causal	0.3335976038821547	non-causal	0.6664023961178452
18	causal	0.6588690193592301	non-causal	0.3411309806407698
19	causal	0.49445305900915343	non-causal	0.5055469409908465
20	causal	0.49445305900915343	non-causal	0.5055469409908465
21	causal	0.49445305900915343	non-causal	0.5055469409908465
22	causal	0.49445305900915343	non-causal	0.5055469409908465
23	causal	0.4374030141519103	non-causal	0.5625969858480896
24	causal	0.4374030141519103	non-causal	0.5625969858480896
25	causal	0.40545931639382904	non-causal	0.594540683606171
26	causal	0.40545931639382904	non-causal	0.594540683606171
27	causal	0.40545931639382904	non-causal	0.594540683606171
28	causal	1.809869765551628E-5	non-causal	0.9999819013023444
29	causal	0.04146789157137437	non-causal	0.9585321084286256
30	causal	0.3335976038821547	non-causal	0.6664023961178452
31	causal	0.39078128680871255	non-causal	0.6092187131912874
32	causal	0.9999828704162127	non-causal	1.712958378720071E-5
33	causal	0.08641691192598487	non-causal	0.9135830880740151
34	causal	0.03786632501158991	non-causal	0.9621336749884102
35	causal	5.301275010848402E-4	non-causal	0.9994698724989152
36	causal	0.16924792610294773	non-causal	0.8307520738970523
37	causal	0.060673626283897254	non-causal	0.9393263737161028
38	causal	0.058992776875665835	non-causal	0.9410072231243342
39	causal	0.11318928235609754	non-causal	0.8868107176439025
40	causal	0.05538107114334313	non-causal	0.9446189288566569
41	causal	0.060673626283897254	non-causal	0.9393263737161028
42	causal	0.19949758182966904	non-causal	0.8005024181703309
43	causal	0.11205854443219977	non-causal	0.8879414555678002
44	causal	0.11205854443219977	non-causal	0.8879414555678002
45	causal	0.09117231490707275	non-causal	0.9088276850929272
46	causal	0.08087894607388972	non-causal	0.9191210539261103
47	causal	0.08087894607388972	non-causal	0.9191210539261103
48	causal	0.07644032895619028	non-causal	0.9235596710438096
49	causal	0.9999838483649459	non-causal	1.615163505416712E-5
50	causal	3.1173368159854607E-4	non-causal	0.9996882663184015
51	causal	0.008762607960105296	non-causal	0.9912373920398946
52	causal	0.05739747252603984	non-causal	0.9426025274739602
53	causal	0.11318928235609754	non-causal	0.8868107176439025
54	causal	0.060673626283897254	non-causal	0.9393263737161028
55	causal	0.010160873920152113	non-causal	0.9898391260798479
56	causal	0.09117231490707275	non-causal	0.9088276850929272
57	causal	0.08611833699658153	non-causal	0.9138816630034183
58	causal	0.04006722856288358	non-causal	0.9599327714371165
59	causal	0.04006722856288358	non-causal	0.9599327714371165
60	causal	0.9852825608414277	non-causal	0.014717439158572276
61	causal	0.00700231665560958	non-causal	0.9929976833443905
62	causal	0.1767391826835952	non-causal	0.8232608173164048
63	causal	0.10626170729667245	non-causal	0.8937382927033276
64	causal	0.010099477941722036	non-causal	0.9899005220582779
65	causal	0.060673626283897254	non-causal	0.9393263737161028
66	causal	0.08532248800914978	non-causal	0.9146775119908501
67	causal	0.059058251448918735	non-causal	0.9409417485510814
68	causal	0.053129764248305414	non-causal	0.9468702357516946
69	causal	0.060673626283897254	non-causal	0.9393263737161028
70	causal	0.03213561617067367	non-causal	0.9678643838293264
71	causal	0.16050090752204943	non-causal	0.8394990924779506
72	causal	0.07644032895619028	non-causal	0.9235596710438096
73	causal	0.05043067675105569	non-causal	0.9495693232489443
74	causal	0.6664437107349583	non-causal	0.33355628926504177
75	causal	0.07117293858268542	non-causal	0.9288270614173145
76	causal	0.08888724593071246	non-causal	0.9111127540692876
77	causal	0.026966547684414338	non-causal	0.9730334523155857
78	causal	0.026966547684414338	non-causal	0.9730334523155857
79	causal	0.05191986603062089	non-causal	0.9480801339693791
80	causal	0.05191986603062089	non-causal	0.9480801339693791
81	causal	0.026966547684414338	non-causal	0.9730334523155857
82	causal	0.026966547684414338	non-causal	0.9730334523155857
83	causal	0.02620536154947154	non-causal	0.9737946384505285
84	causal	0.051365744933469466	non-causal	0.9486342550665305
85	causal	0.041266121386856446	non-causal	0.9587338786131435
86	causal	0.03638161629605678	non-causal	0.9636183837039433
87	causal	0.013681788290708386	non-causal	0.9863182117092917
88	causal	0.06002425941830156	non-causal	0.9399757405816985
89	causal	0.10517906134925083	non-causal	0.8948209386507492
90	causal	0.10517906134925083	non-causal	0.8948209386507492
91	causal	0.05889590072543175	non-causal	0.9411040992745683
92	causal	0.059626208252682174	non-causal	0.9403737917473177
93	causal	0.15182538083602645	non-causal	0.8481746191639736
94	causal	0.06002425941830156	non-causal	0.9399757405816985
95	causal	0.06002425941830156	non-causal	0.9399757405816985
96	causal	0.06002425941830156	non-causal	0.9399757405816985
97	causal	0.06002425941830156	non-causal	0.9399757405816985
98	causal	0.09022788630809968	non-causal	0.9097721136919004
